time-step,y_out,perf/mse
50,0.02791223575768978,0.018895408
,,
51,-0.08791307210870006,0.018127842
,,
52,-0.003670429969539535,0.017712202
,,
53,0.031184462981102532,0.017694693
,,
54,0.08899209004425122,0.01708621
,,
55,-0.0014705992841195208,0.017396536
,,
56,-0.02360427139263685,0.016502965
,,
57,0.013760798386207685,0.017007403
,,
58,0.09974054027503784,0.017244082
,,
59,0.029873430876102457,0.017256835
,,
60,0.024311567218117478,0.01696306
,,
61,0.11615775551232746,0.01701211
,,
62,0.029092651078626335,0.016506033
,,
63,0.14283422142706143,0.016356656
,,
64,0.02350537273320681,0.016869597
,,
65,0.09216478270125635,0.016471535
,,
66,0.05022559474333474,0.01647884
,,
67,0.05377594104867052,0.016237836
,,
68,0.06546771637583218,0.015627362
,,
69,-0.0816659282973736,0.015811015
,,
70,-0.013996186533289157,0.015596211
,,
71,-0.1269125425510938,0.01575188
,,
72,0.05782453046791113,0.0160154
,,
73,-0.14573959949177634,0.015327441
,,
74,-0.035035898813363796,0.015119232
,,
75,0.07059691384142662,0.0147181805
,,
76,0.14696603797745922,0.014494801
,,
77,-0.04942678084144561,0.013972449
,,
78,0.07483127254026606,0.014238426
,,
79,-0.04007011268325698,0.013595769
,,
80,0.09218043036898674,0.013565647
,,
81,-0.025123625651642202,0.013163874
,,
82,-0.005717770708863687,0.012441501
,,
83,0.10718667278570412,0.012963027
,,
84,0.04040916076994447,0.01223503
,,
85,0.02598014372440952,0.012292897
,,
86,0.015993753967208826,0.012500109
,,
87,-0.00893117172153668,0.012856695
,,
88,0.00048297605181154765,0.012276762
,,
89,0.049181014599337804,0.011978991
,,
90,-0.06196352740546348,0.0118127335
,,
91,0.03484618290338535,0.011505524
,,
92,0.006653885239382238,0.011945838
,,
93,0.09262640935125302,0.011627947
,,
94,-0.019893058558177582,0.011836036
,,
95,-0.010223010078329993,0.011424037
,,
96,0.0039146104978400875,0.011475807
,,
97,0.050368768341542886,0.011257061
,,
98,0.05159541948095288,0.011499898
,,
99,0.07852601294779091,0.01183567
,,
100,0.051325759540783805,0.011582458
,,
101,0.0352544574010975,0.012255019
,,
102,0.014932534113763843,0.011903219
,,
103,-0.04442544732799567,0.011506565
,,
104,0.040396344417154034,0.011738735
,,
105,0.06579454510906188,0.01216323
,,
106,0.03075637837447561,0.011550268
,,
107,0.018200683528700162,0.011674861
,,
108,0.002250402475335027,0.011697022
,,
109,0.005837034429014926,0.011616561
,,
110,0.08475634243990723,0.011588188
,,
111,-0.05770851683536485,0.011390748
,,
112,0.0462229674602882,0.011482997
,,
113,0.031735825595698604,0.011777064
,,
114,-0.17317422526039794,0.01118183
,,
115,0.1148575802359366,0.011029539
,,
116,0.08419698065086556,0.011370791
,,
117,0.0645473617481418,0.011132278
,,
118,-0.04170115079641868,0.010714049
,,
119,-0.007017898103924017,0.010616899
,,
120,0.06942934492580886,0.0107062645
,,
121,-0.09803465197564509,0.010425675
,,
122,0.0794885429929186,0.010234612
,,
123,0.01511794561400378,0.010139575
,,
124,0.08475777659509863,0.009921612
,,
125,-0.09481904514841949,0.009880524
,,
126,-0.00281960264146823,0.009619409
,,
127,0.0557742427973937,0.009759772
,,
128,0.11007011461637123,0.01052406
,,
129,0.023758238769956645,0.010426777
,,
130,0.0619756924713934,0.01032447
,,
131,-0.04714845887952111,0.010187253
,,
132,0.014769102758238544,0.010301651
,,
133,0.005184502673579802,0.010122659
,,
134,0.06272356216823143,0.01052367
,,
135,0.07282944612198627,0.0105337715
,,
136,-0.06886494148486116,0.011208582
,,
137,-0.06523963849233039,0.011015279
,,
138,-0.027385549865570572,0.010486243
,,
139,0.03660066204273599,0.010428895
,,
140,0.06028872377705415,0.010207997
,,
141,-0.026633313102916792,0.009946516
,,
142,-0.002584883932699601,0.009669334
,,
143,0.04141453940066381,0.009626919
,,
144,-0.02291530867858431,0.009529015
,,
145,-0.05158026056845809,0.009351367
,,
146,-0.025829635528019097,0.00849803
,,
147,-0.07169854382154615,0.008623385
,,
148,0.08703193475739066,0.008221876
,,
149,0.025506098338488166,0.007873524
,,
150,0.02584118438804487,0.007916184
,,
151,0.02179638995627979,0.007804518
,,
152,-0.033907066377101364,0.008017892
,,
153,-0.004057493217568348,0.007977711
,,
154,0.0881456017995952,0.007700703
,,
155,-0.030927352792779226,0.007565164
,,
156,-0.05428327885603775,0.007904165
,,
157,0.006241892907618979,0.007764823
,,
158,-0.06337918991289547,0.007927408
,,
159,-0.060168981029129466,0.007884043
,,
160,-0.059264213131900986,0.007820913
,,
161,0.05347586909975829,0.007894961
,,
162,0.05867371041275338,0.007741635
,,
163,-0.04780081526776444,0.0076313056
,,
164,0.011983687100694383,0.007826738
,,
165,0.03612258265412288,0.0078485925
,,
166,0.008208482511355059,0.007923691
,,
167,-0.025602218071141783,0.0076683476
,,
168,-0.022564084422375858,0.007849395
,,
169,-0.025756043145654155,0.008243648
,,
170,0.09622291100060226,0.008323584
,,
171,-0.055872953633806136,0.0084346365
,,
172,0.002474476414154916,0.008533811
,,
173,-0.003811716436377066,0.008782488
,,
174,0.038662374080205016,0.008873643
,,
175,0.1338598330467758,0.008888138
,,
176,0.04826148608673141,0.008590636
,,
177,-0.059668717531881243,0.009116266
,,
178,-0.06608559052844698,0.0089461375
,,
179,0.010346101629254076,0.008508241
,,
180,0.1220254375993062,0.008263703
,,
181,0.05533387334711676,0.008159729
,,
182,-0.006387859349557478,0.0081051495
,,
183,-0.03591860586811453,0.0077546365
,,
184,0.009146057925298184,0.007629416
,,
185,0.004265855565032534,0.0075756563
,,
186,-0.032722250864614534,0.0073037795
,,
187,-0.009365296564316481,0.007007529
,,
188,0.026513640523197123,0.0070983833
,,
189,-0.008068907848293033,0.0070726215
,,
190,0.0366230273144705,0.007085839
,,
191,0.03130439569441966,0.0070583774
,,
192,0.007460658028326184,0.0068005277
,,
193,-0.0369025835447556,0.00681666
,,
194,-0.14952025543081424,0.0066086957
,,
195,-0.03167505159412653,0.0067581646
,,
196,-0.06940598075646275,0.006944844
,,
197,0.010425811391162658,0.0065717967
,,
198,-0.02954565633366335,0.0062894537
,,
199,-0.0298469557546419,0.0063204193
,,
200,0.048324354965201016,0.0063961274
,,
201,-0.060215697075004,0.0062630577
,,
202,-0.04075596054504691,0.006385171
,,
203,-0.016160200777038055,0.0063078664
,,
204,0.04067277356933696,0.0063694417
,,
205,-0.06012255243479899,0.0060950117
,,
206,0.02479656340564075,0.0062709255
,,
207,0.08863652514186501,0.0065209977
,,
208,-0.0011755722502281097,0.006340006
,,
209,-0.027435076687525078,0.006474778
,,
210,-0.022240742351529653,0.0063971914
,,
211,-0.0639497332208046,0.006349617
,,
212,0.0992588874437108,0.0060998867
,,
213,-0.049809326203250896,0.0061355657
,,
214,0.015467118901925071,0.0060756244
,,
215,0.015757935808703265,0.0062592314
,,
216,0.13879728717064024,0.005870505
,,
217,-0.07076780195137142,0.005837211
,,
218,0.031045967715961013,0.0057791797
,,
219,-0.06926181992403664,0.005591608
,,
220,-0.02188611541475037,0.0054245694
,,
221,-0.07177613099951179,0.0056076837
,,
222,0.02562816633857835,0.005767855
,,
223,-0.12159655612988701,0.0057838922
,,
224,-0.006522265732167312,0.0059193918
,,
225,-0.04075930387881675,0.00552589
,,
226,-0.061283209795115076,0.005704405
,,
227,0.08152336832930711,0.0054674693
,,
228,-0.04963600852022586,0.005680097
,,
229,0.09988252144907263,0.005847095
,,
230,-0.09627781386967582,0.0061057126
,,
231,-0.0934081457031967,0.006135303
,,
232,-0.09730892935555992,0.006066792
,,
233,-0.04372713934362904,0.005963771
,,
234,0.024627816663951647,0.005739975
,,
235,0.03264079072240894,0.005813966
,,
236,-0.008747104564045372,0.00580691
,,
237,-0.0061459785958557014,0.005958374
,,
238,-0.025356021458218848,0.0058803153
,,
239,-0.03621666477849354,0.0058792084
,,
240,0.1453063236466605,0.005652588
,,
241,0.013141899928308304,0.005467559
,,
242,0.050065501807789854,0.005469047
,,
243,0.06178425191319317,0.0054667136
,,
244,0.01140042781437687,0.005457503
,,
245,0.1601979944558255,0.0054744883
,,
246,-0.06750885609315185,0.005458428
,,
247,-0.10271763376174178,0.005487296
,,
248,-0.027359749879148944,0.005292962
,,
249,0.08534234640178384,0.0050754272
,,
250,-0.012000221957132667,0.005090325
,,
251,-0.041374158379549546,0.0052569495
,,
252,-0.03630859385763387,0.0051961266
,,
253,-0.07174375198167708,0.0052097486
,,
254,-0.024729980321709248,0.005309787
,,
255,-0.06463612263074725,0.0053571933
,,
256,0.024516229906699324,0.005246134
,,
257,0.10497013037680758,0.005201134
,,
258,-0.03259312995715302,0.0054008705
,,
259,-0.09323113115438063,0.005316445
,,
260,-0.14032555098374572,0.0055139065
,,
261,-0.06570917778357513,0.0054254136
,,
262,-0.024193817389197868,0.0054273074
,,
263,-0.03954077824871785,0.0055618426
,,
264,0.015454791929528047,0.0054359483
,,
265,0.10623826088375668,0.0055935187
,,
266,0.025875332747677508,0.005602519
,,
267,0.02040781293247722,0.005675219
,,
268,0.08207530138215216,0.005508154
,,
269,0.04033163910192383,0.0056658
,,
270,-0.0027821932021388565,0.005427112
,,
271,0.00854802488682592,0.005184242
,,
272,0.0021899737551824214,0.0054330626
,,
273,-0.16481364552300828,0.0052553625
,,
274,0.037669752168637334,0.005137074
,,
275,-0.062304521924853105,0.0049403897
,,
276,0.06885092666126716,0.004833267
,,
277,0.05813305568517049,0.00465387
,,
278,0.0019083162266465004,0.0045900894
,,
279,0.0005248048259492363,0.004555408
,,
280,0.013439182043971862,0.004857788
,,
281,-0.09339715850648714,0.0049341284
,,
282,0.06809029747630507,0.0047065816
,,
283,0.07413784607171876,0.0047200955
,,
284,0.10985248509488153,0.0047404333
,,
285,0.05319035893575946,0.0047004186
,,
286,0.12483849169321815,0.0048402185
,,
287,0.02231329676570106,0.004919482
,,
288,-0.09393671377316017,0.0050935135
,,
289,0.18299664123788645,0.005063246
,,
290,0.031235583166447783,0.0047773127
,,
291,0.004464523613433078,0.004832393
,,
292,0.055711608506722674,0.0047424813
,,
293,-0.018822026623737498,0.0047391644
,,
294,0.03043719089926153,0.004881492
,,
295,-0.04905585642614666,0.00494863
,,
296,-0.14648617277625925,0.0050296835
,,
297,-0.15869376598775453,0.0050590634
,,
298,0.06448938440406765,0.004910364
,,
299,-0.01864041655752602,0.0048138397
,,
300,-0.014843403587261418,0.0048563695
,,
301,-0.032270882085879214,0.004725837
,,
302,-0.15204299706435026,0.005021532
,,
303,0.042528775099401075,0.005168277
,,
304,0.0628715889023813,0.005011716
,,
305,-0.010123067948399157,0.004822015
,,
306,0.0359663670975208,0.004661045
,,
307,0.12498251496030266,0.004567806
,,
308,0.0590374973697022,0.004523878
,,
309,-0.011106231309101787,0.0047308295
,,
310,-0.07220960256310699,0.004642966
,,
311,0.051587470148865146,0.0046033063
,,
312,-0.14629685879564858,0.004354543
,,
313,-0.07542463982809876,0.00422345
,,
314,0.08681026660317344,0.0042403187
,,
315,-0.08083985574219929,0.0046130084
,,
316,-0.004678879158906954,0.0045602033
,,
317,0.027458515500193095,0.0044538863
,,
318,-0.028562621943194807,0.0044705262
,,
319,-0.09814416536000592,0.0042575835
,,
320,0.05106764769060687,0.004264278
,,
321,0.12377424566307826,0.0041419743
,,
322,0.02355830406286602,0.004052129
,,
323,-0.008650265827820601,0.0039242436
,,
324,-0.03290956732441712,0.0037850111
,,
325,-0.03502426087988773,0.0034822044
,,
326,0.07983040721252783,0.0035128954
,,
327,0.00739619245844636,0.0034760344
,,
328,-0.03113412294337803,0.003427165
,,
329,0.08658297210415979,0.0033458625
,,
330,-0.03990618047142003,0.0034201262
,,
331,-0.020000452665566507,0.0038642138
,,
332,0.08227492682788612,0.00387008
,,
333,0.060551411772972186,0.003879546
,,
334,0.027044567439328523,0.003977562
,,
335,-0.057293063598330335,0.0041400227
,,
336,0.01020052140722405,0.0041529005
,,
337,-0.029455084112767056,0.0042182216
,,
338,0.07037434474309744,0.0041941693
,,
339,-0.07791218390142995,0.0042140465
,,
340,0.10350941270235017,0.0040386682
,,
341,0.13785249487750798,0.0037491308
,,
342,0.12063975321466132,0.0037041823
,,
343,0.06999974447819401,0.0037164632
,,
344,-0.09779063879380917,0.0036125612
,,
345,-0.1742015666400185,0.0033701803
,,
346,0.02553897072193649,0.003206561
,,
347,0.04008153445569794,0.003049308
,,
348,-0.016528496298304676,0.0029211715
,,
349,-0.12281439916034742,0.0029971832
,,
350,-0.06463651073037252,0.0031138198
,,
351,-0.1205760158062407,0.003042331
,,
352,-0.08177551216057026,0.0030804093
,,
353,-0.0533092378612928,0.0029486802
,,
354,0.17806087319413944,0.002996923
,,
355,-0.07089451678147499,0.0029818472
,,
356,-0.1298295222993551,0.0030159433
,,
357,0.007739526805792872,0.0030697635
,,
358,-0.05247397937897361,0.0031509504
,,
359,0.01100919928211616,0.0030464414
,,
360,0.06932044497472173,0.0028993026
,,
361,0.042567933755754045,0.0028431062
,,
362,0.06474586656302853,0.002842519
,,
363,-0.006974253437910104,0.003114042
,,
364,0.020041008142565205,0.0030059158
,,
365,-0.013317734919622036,0.0031718377
,,
366,-0.013986120223192622,0.0032990153
,,
367,-0.053839784209465474,0.0033004645
,,
368,0.009011735398121105,0.0034388423
,,
369,-0.06644600305730733,0.003431335
,,
370,0.0625251084711047,0.0035038304
,,
371,-0.018576984964998107,0.003555777
,,
372,0.08062917715342328,0.0035579181
,,
373,0.02126066654343341,0.00344878
,,
374,-0.05666387561573949,0.003668848
,,
375,0.1554823759004757,0.0035509455
,,
376,0.061328235250273276,0.003515996
,,
377,-0.021661794757762358,0.003621233
,,
378,-0.0008771553287130335,0.0035541516
,,
379,-0.045892789443704604,0.0035739723
,,
380,-0.055787129020932205,0.0035632234
,,
381,0.029992713566686487,0.0037005625
,,
382,-0.04610142373737068,0.0036168557
,,
383,-0.00999696595969772,0.0035267782
,,
384,0.01980629093919867,0.003529625
,,
385,-0.010428256562264593,0.0034791995
,,
386,0.13330447430699094,0.0033669532
,,
387,-0.02868646517440828,0.0033413756
,,
388,-0.0036416376031119246,0.0032457628
,,
389,-0.07972758281466595,0.00326313
,,
390,-0.12463244272792708,0.0032733716
,,
391,0.013061381124250905,0.0031835102
,,
392,-0.02222465886932018,0.0032087662
,,
393,0.1597655400631429,0.0031948138
,,
394,0.012187978255387599,0.003007216
,,
395,0.041944347320028066,0.0029921124
,,
396,0.06348181512150938,0.003020805
,,
397,0.09648064478515259,0.0028801016
,,
398,0.02727612524722786,0.0029464185
,,
399,-0.09952358278060663,0.0028379273
,,
400,0.12031595779950474,0.0027249907
,,
401,0.06278728299504507,0.002695386
,,
402,-0.04791677449001801,0.0026794672
,,
403,0.06318132252945553,0.002735395
,,
404,0.0111951279340969,0.0027150828
,,
405,-0.08530243015911998,0.0028524597
,,
406,-0.034047218077938216,0.0027905018
,,
407,0.062292127626059235,0.002882365
,,
408,0.09208290425909052,0.0027978588
,,
409,-0.10897552587581444,0.0028928067
,,
410,-0.14531273588811364,0.0029323287
,,
411,0.057234324586540986,0.003114619
,,
412,0.09052176438280676,0.0032254017
,,
413,0.05432186591464415,0.0031854133
,,
414,-0.02210404392074428,0.0033857622
,,
415,-0.10707020963786017,0.003287709
,,
416,0.04277369573802764,0.0032431737
,,
417,-0.02231389896141693,0.0033213347
,,
418,0.007837229965795944,0.0034633086
,,
419,0.06816880864164117,0.003504065
,,
420,0.08740930654629812,0.0036496674
,,
421,-0.07496735246249514,0.003693853
,,
422,-0.05134353921235495,0.003573691
,,
423,0.03387878344549808,0.0037425898
,,
424,0.09387086388234228,0.0038778633
,,
425,0.0730910754680821,0.0038061433
,,
426,-0.08367880715197457,0.004416661
,,
427,-0.001851917536489429,0.004411501
,,
428,0.052707724081997476,0.0043706344
,,
429,-0.010555145483026551,0.0047676335
,,
430,-0.00814468357085229,0.004815673
,,
431,0.038867094589926016,0.0045618555
,,
432,0.04905233998004832,0.0048903003
,,
433,0.0027135418184495927,0.0048577874
,,
434,0.08161762919378493,0.004568345
,,
435,0.04063681985927382,0.0047095087
,,
436,0.013317019186722026,0.0043004802
,,
437,0.07953208909800058,0.004158512
,,
438,-0.024054859025852714,0.004246843
,,
439,0.036988499071522754,0.003936456
,,
440,-0.0175359435815584,0.0038993838
,,
441,0.2099906988576387,0.0038526668
,,
442,0.05878230672772023,0.0035223279
,,
443,-0.10475605580639055,0.0034675982
,,
444,0.07829708947126655,0.003449841
,,
445,-0.07945175518011274,0.0033970077
,,
446,0.012590481935974885,0.0032083844
,,
447,0.05683770913799835,0.0032191083
,,
448,0.1238182164338251,0.0030373132
,,
449,-0.01714327872172553,0.002832634
,,
450,0.042126081597180294,0.0027092178
,,
451,-0.029871023660504065,0.0027993654
,,
452,-0.11274071794042978,0.0028605787
,,
453,0.042238346751341964,0.0026752297
,,
454,-0.014618952323794725,0.0027000871
,,
455,-0.012329220195906827,0.0025785663
,,
456,-0.013504246956830529,0.0024993517
,,
457,-0.01889017041582624,0.002478785
,,
458,0.12538741442945653,0.0024777818
,,
459,-0.0421108460974973,0.002458927
,,
460,0.05408303958700357,0.0023675757
,,
461,-0.22389660251190321,0.0022650189
,,
462,0.04840745663788779,0.0021926733
,,
463,0.04848876348963526,0.0022442187
,,
464,0.09947202090945238,0.0020998898
,,
465,0.1452513678683839,0.0021024528
,,
466,0.014892403147617958,0.0020906813
,,
467,0.06832467297037784,0.0020193045
,,
468,0.04710280383308244,0.0019543953
,,
469,-0.013927789194846572,0.0018932378
,,
470,-0.05652133756436192,0.0019138686
,,
471,-0.03381179679165443,0.0019028299
,,
472,-0.03656352626911953,0.0018164773
,,
473,0.04735693954629644,0.0017435333
,,
474,0.08017465538743276,0.0018003061
,,
475,-0.04231725337330106,0.0017218882
,,
476,0.010298668958874525,0.001684279
,,
477,-0.05836767499227963,0.0016763661
,,
478,0.0924910599152952,0.0017205063
,,
479,0.04478606061477024,0.0017603608
,,
480,-0.06663392681108188,0.0017245576
,,
481,-0.014916070246681965,0.0016624087
,,
482,-0.04083940540247635,0.0016428211
,,
483,-0.14662020133778694,0.0017297517
,,
484,-0.08884121093716203,0.0016518139
,,
485,0.01402854333848266,0.0016908478
,,
486,0.058109238770753455,0.0017396715
,,
487,0.08803814680558682,0.0017373674
,,
488,0.03837799573980915,0.0016673455
,,
489,-0.03028638776813956,0.00158371
,,
490,-0.09095682756311825,0.0015815301
,,
491,0.12202754202754172,0.0016661342
,,
492,-0.025493565283066143,0.0016753192
,,
493,-0.03116274019372467,0.0016785947
,,
494,-0.2246427081005089,0.001772495
,,
495,-0.013339495250657933,0.0017736319
,,
496,0.11602208282125387,0.0018837117
,,
497,-0.10806231045086777,0.0018875517
,,
498,0.00923711079210545,0.001921845
,,
499,-0.06651454053770002,0.002022256
,,
500,-0.0364852675925938,0.0020047543
,,
501,-0.08382435559398266,0.0020039312
,,
502,0.041425829922140486,0.0020370446
,,
503,0.09643423876858463,0.0019321634
,,
504,0.07243370208856452,0.0019290233
,,
505,0.02317026808101299,0.0019330776
,,
506,-0.026269047942106712,0.0017912758
,,
507,0.026576635680417664,0.0017951546
,,
508,0.00960417740939623,0.0017879081
,,
509,0.0371368640179019,0.0017211379
,,
510,0.07824816807426746,0.0017111085
,,
511,0.052026749647303194,0.0015988341
,,
512,0.029330838991545285,0.0015991902
,,
513,0.014909225987156521,0.001596882
,,
514,0.11794309584866888,0.0014749819
,,
515,-0.11962335186936793,0.0014614912
,,
516,0.01343719998539114,0.0014667718
,,
517,0.1582445395205174,0.0014564025
,,
518,-0.015780697482923732,0.0015266333
,,
519,0.06060236255333497,0.0015924074
,,
520,-0.1930388863354292,0.0016178818
,,
521,0.1533207901973182,0.0016894946
,,
522,-0.04124573917953448,0.0016992416
,,
523,0.02285772110411845,0.001764079
,,
524,0.050861951330881464,0.001823039
,,
525,0.1319987015002982,0.0018382244
,,
526,0.07875908943012286,0.0018616552
,,
527,0.01770303520843458,0.0018887825
,,
528,-0.15565667177744982,0.001908743
,,
529,-0.026923738454610522,0.0019206364
,,
530,-0.03609686236877792,0.0019301809
,,
531,-0.11160632675440871,0.0019566207
,,
532,0.027905608780592513,0.001962641
,,
533,0.02018799880372936,0.0019991086
,,
534,-0.0005809795441915344,0.0019544857
,,
535,-0.02845020806260351,0.002035989
,,
536,0.15681317039901052,0.0021131162
,,
537,0.05171019914795138,0.0021001971
,,
538,0.051942271943924236,0.0020319205
,,
539,0.0454230190514426,0.0019359395
,,
540,0.1065350208399661,0.0019430589
,,
541,-0.05485069997398473,0.0019210335
,,
542,-0.03375890585612036,0.001963705
,,
543,-0.06350007531689078,0.0018713437
,,
544,0.0968413583918549,0.002005464
,,
545,-0.09144512940953411,0.0018908065
,,
546,0.05980006825238416,0.0019246961
,,
547,0.08620821996487787,0.0019107908
,,
548,0.024356727748597415,0.0018855829
,,
549,-0.08614271701351017,0.001898213
,,
550,-0.04473443363308492,0.001863506
,,
551,0.018437343690495475,0.0018874655
,,
552,-0.01982421712274544,0.0018460691
,,
553,0.0006653106962454317,0.0019216121
,,
554,0.04643287284470139,0.0018543961
,,
555,0.06973335068147202,0.0018949676
,,
556,-0.07691789191274301,0.0018328143
,,
557,0.04080802739736469,0.0019074312
,,
558,-0.06804243233409887,0.0019691791
,,
559,0.09289713435083422,0.0020057554
,,
560,-0.11410947975976238,0.0020674686
,,
561,-0.021272329327930724,0.0020839528
,,
562,-0.18801594235212232,0.0021000248
,,
563,-0.013134991451850164,0.0020321535
,,
564,-0.1467793139758765,0.0020988125
,,
565,0.17665908216142018,0.0021145795
,,
566,0.024712910189891885,0.002098894
,,
567,-0.0053686199010262135,0.0020550906
,,
568,0.008037324696203028,0.002026525
,,
569,-0.016108848794768725,0.002051998
,,
570,0.04643451391771215,0.0019867157
,,
571,-0.08400453886466357,0.0019181123
,,
572,-0.13696036073976126,0.0018791903
,,
573,0.0025769061106088384,0.001876292
,,
574,0.05317053134336358,0.0018547786
,,
575,0.03688708203202092,0.0018406834
,,
576,-0.06045143521784356,0.001769655
,,
577,-0.037763438947084796,0.0018028232
,,
578,-0.0006454569901213278,0.0017970685
,,
579,0.03318905299150328,0.001787435
,,
580,-0.08387028356358645,0.0017943239
,,
581,0.09250413275610252,0.0017846429
,,
582,0.08283209984178158,0.0017564133
,,
583,0.0008869902009903952,0.0017647475
,,
584,-0.021561991272079698,0.0016614299
,,
585,-0.039852938514200256,0.0016063887
,,
586,-0.006234596672137903,0.0016128639
,,
587,-0.014535579316156413,0.0014955291
,,
588,0.010480188095925482,0.0014464997
,,
589,0.07749613709021924,0.001398869
,,
590,-0.12093946017111488,0.0013778738
,,
591,0.023469143893999227,0.0013745308
,,
592,-0.015063997753945416,0.0013672747
,,
593,-0.03379495131619074,0.0013323801
,,
594,-0.11952038321764427,0.0013053135
,,
595,0.06960039940064713,0.0012961403
,,
596,-0.08812699186502548,0.0013024146
,,
597,0.055505441850784855,0.0013250818
,,
598,-0.02274065181438572,0.0013150477
,,
599,-0.014460929046795926,0.0012520016
,,
600,0.11374051897449591,0.0012569686
,,
601,0.1314527856761012,0.0012697636
,,
602,0.013311680922967922,0.0013004772
,,
603,-0.05519723506255879,0.0013117633
,,
604,-0.06648503252896285,0.0013281712
,,
605,0.0053787039344831075,0.0014254451
,,
606,0.005381921606513172,0.0014005085
,,
607,0.07561719258484269,0.0013961944
,,
608,-0.033460306822817934,0.0014525477
,,
609,0.042659492561327755,0.001519191
,,
610,0.006011854617697411,0.0015447239
,,
611,0.0062527528718843775,0.0014677106
,,
612,0.21883341348585497,0.0013843477
,,
613,-0.11005951076826592,0.0013700541
,,
614,-0.0033452121015280223,0.0013428393
,,
615,0.05433805796371618,0.0012454236
,,
616,-0.10703419951066083,0.0012533384
,,
617,-0.029519178123001893,0.0012849139
,,
618,-0.0532546302105872,0.0012527828
,,
619,-0.06489453466116989,0.0012444494
,,
620,-0.035251515061319544,0.0012695559
,,
621,0.0667678386769824,0.0013112181
,,
622,-0.1581860419208495,0.0013514087
,,
623,-0.006323591652064604,0.0013635417
,,
624,-0.10023951187542966,0.0014409134
,,
625,0.03127291492470566,0.0014583239
,,
626,0.0669298084918447,0.0015712464
,,
627,0.09413944234583731,0.0015128684
,,
628,0.03869056549047898,0.0015506728
,,
629,-0.03296695885164596,0.0016227548
,,
630,-0.024029321856949313,0.001630237
,,
631,0.009581000458424027,0.0016448429
,,
632,-0.04567250256521142,0.0015883439
,,
633,-0.019793830380115122,0.0016770326
,,
634,-0.06473864149104813,0.0018076223
,,
635,-0.04005884998765266,0.0018845929
,,
636,0.04085690189211568,0.0018737372
,,
637,-0.04546608203049793,0.0019149439
,,
638,-0.028384133258889808,0.001947668
,,
639,-0.05893491917200572,0.0019284387
,,
640,0.06323819899164691,0.0018166339
,,
641,0.1031669167652805,0.0017884426
,,
642,-0.012617006521842316,0.0018237059
,,
643,0.021387948330553602,0.0017315864
,,
644,0.10538734966021086,0.0015924254
,,
645,0.011386918319341202,0.0014983196
,,
646,0.017707596884291125,0.0014402111
,,
647,0.08283934288276404,0.0014410474
,,
648,-0.020392599695122762,0.00134639
,,
649,-0.03267445241423944,0.0013404057
,,
650,0.0651159863797674,0.0014057737
,,
651,-0.08002777567134539,0.0014291888
,,
652,-0.09949643214823078,0.0014712964
,,
653,-0.11476157819015051,0.0014658961
,,
654,-0.016764144565506414,0.0014968063
,,
655,0.06258708784344083,0.0015456323
,,
656,0.07269161229405108,0.0015468011
,,
657,0.10772624405377314,0.0015656151
,,
658,0.020707542105475478,0.0015823657
,,
659,-0.07161271747591103,0.0015337823
,,
660,-0.04812490880380656,0.0016243138
,,
661,-0.09407079270027045,0.001617544
,,
662,0.026535994653415346,0.0016212013
,,
663,-0.0914837449022242,0.0016805325
,,
664,-0.0857142277111683,0.0015839137
,,
665,0.09725913285388446,0.0015407805
,,
