time-step,y_out,perf/mse
50,0.02791223575768978,0.035813883
,,
51,-0.08791307210870006,0.035661034
,,
52,-0.003670429969539535,0.035118055
,,
53,0.031184462981102532,0.03511173
,,
54,0.08899209004425122,0.035650674
,,
55,-0.0014705992841195208,0.035762656
,,
56,-0.02360427139263685,0.03560549
,,
57,0.013760798386207685,0.0349341
,,
58,0.09974054027503784,0.03472092
,,
59,0.029873430876102457,0.035575476
,,
60,0.024311567218117478,0.035381716
,,
61,0.11615775551232746,0.034856774
,,
62,0.029092651078626335,0.034570497
,,
63,0.14283422142706143,0.034000043
,,
64,0.02350537273320681,0.03381919
,,
65,0.09216478270125635,0.03339701
,,
66,0.05022559474333474,0.0337741
,,
67,0.05377594104867052,0.033254325
,,
68,0.06546771637583218,0.032633655
,,
69,-0.0816659282973736,0.03219404
,,
70,-0.013996186533289157,0.032805838
,,
71,-0.1269125425510938,0.032841913
,,
72,0.05782453046791113,0.031482257
,,
73,-0.14573959949177634,0.031539984
,,
74,-0.035035898813363796,0.031192064
,,
75,0.07059691384142662,0.03175701
,,
76,0.14696603797745922,0.031267945
,,
77,-0.04942678084144561,0.029908344
,,
78,0.07483127254026606,0.0303464
,,
79,-0.04007011268325698,0.029448232
,,
80,0.09218043036898674,0.028521877
,,
81,-0.025123625651642202,0.02831181
,,
82,-0.005717770708863687,0.029110854
,,
83,0.10718667278570412,0.028900817
,,
84,0.04040916076994447,0.028351873
,,
85,0.02598014372440952,0.02713016
,,
86,0.015993753967208826,0.027275499
,,
87,-0.00893117172153668,0.02898648
,,
88,0.00048297605181154765,0.02910329
,,
89,0.049181014599337804,0.028891105
,,
90,-0.06196352740546348,0.029155355
,,
91,0.03484618290338535,0.028093165
,,
92,0.006653885239382238,0.027509117
,,
93,0.09262640935125302,0.02631087
,,
94,-0.019893058558177582,0.024781937
,,
95,-0.010223010078329993,0.024651572
,,
96,0.0039146104978400875,0.0238366
,,
97,0.050368768341542886,0.021582127
,,
98,0.05159541948095288,0.020574383
,,
99,0.07852601294779091,0.02091686
,,
100,0.051325759540783805,0.020916494
,,
101,0.0352544574010975,0.021655126
,,
102,0.014932534113763843,0.021175686
,,
103,-0.04442544732799567,0.020749059
,,
104,0.040396344417154034,0.02127223
,,
105,0.06579454510906188,0.020565215
,,
106,0.03075637837447561,0.020838127
,,
107,0.018200683528700162,0.02159388
,,
108,0.002250402475335027,0.021593995
,,
109,0.005837034429014926,0.02105179
,,
110,0.08475634243990723,0.02001243
,,
111,-0.05770851683536485,0.020365763
,,
112,0.0462229674602882,0.020517994
,,
113,0.031735825595698604,0.020068152
,,
114,-0.17317422526039794,0.020240221
,,
115,0.1148575802359366,0.02081648
,,
116,0.08419698065086556,0.020471169
,,
117,0.0645473617481418,0.019733286
,,
118,-0.04170115079641868,0.019559998
,,
119,-0.007017898103924017,0.01958919
,,
120,0.06942934492580886,0.019794539
,,
121,-0.09803465197564509,0.018008139
,,
122,0.0794885429929186,0.017552197
,,
123,0.01511794561400378,0.018022334
,,
124,0.08475777659509863,0.017377157
,,
125,-0.09481904514841949,0.01712075
,,
126,-0.00281960264146823,0.017562747
,,
127,0.0557742427973937,0.017126106
,,
128,0.11007011461637123,0.016692223
,,
129,0.023758238769956645,0.016295671
,,
130,0.0619756924713934,0.016403737
,,
131,-0.04714845887952111,0.01732798
,,
132,0.014769102758238544,0.017429734
,,
133,0.005184502673579802,0.01712677
,,
134,0.06272356216823143,0.017159015
,,
135,0.07282944612198627,0.016970944
,,
136,-0.06886494148486116,0.016358491
,,
137,-0.06523963849233039,0.016560799
,,
138,-0.027385549865570572,0.016877415
,,
139,0.03660066204273599,0.017120881
,,
140,0.06028872377705415,0.017035149
,,
141,-0.026633313102916792,0.016782813
,,
142,-0.002584883932699601,0.01638801
,,
143,0.04141453940066381,0.015880505
,,
144,-0.02291530867858431,0.015267524
,,
145,-0.05158026056845809,0.0156107005
,,
146,-0.025829635528019097,0.015585728
,,
147,-0.07169854382154615,0.015725685
,,
148,0.08703193475739066,0.01553901
,,
149,0.025506098338488166,0.015121599
,,
150,0.02584118438804487,0.015083885
,,
151,0.02179638995627979,0.015403369
,,
152,-0.033907066377101364,0.015506953
,,
153,-0.004057493217568348,0.015268986
,,
154,0.0881456017995952,0.015932553
,,
155,-0.030927352792779226,0.01559755
,,
156,-0.05428327885603775,0.015623331
,,
157,0.006241892907618979,0.015851144
,,
158,-0.06337918991289547,0.015993834
,,
159,-0.060168981029129466,0.01616678
,,
160,-0.059264213131900986,0.015920011
,,
161,0.05347586909975829,0.014885281
,,
162,0.05867371041275338,0.014697814
,,
163,-0.04780081526776444,0.015226157
,,
164,0.011983687100694383,0.015763143
,,
165,0.03612258265412288,0.015888304
,,
166,0.008208482511355059,0.015365997
,,
167,-0.025602218071141783,0.014655883
,,
168,-0.022564084422375858,0.014129279
,,
169,-0.025756043145654155,0.013963118
,,
170,0.09622291100060226,0.013838867
,,
171,-0.055872953633806136,0.014186429
,,
172,0.002474476414154916,0.0143125625
,,
173,-0.003811716436377066,0.014567261
,,
174,0.038662374080205016,0.013981223
,,
175,0.1338598330467758,0.014193992
,,
176,0.04826148608673141,0.014226446
,,
177,-0.059668717531881243,0.014416695
,,
178,-0.06608559052844698,0.01473509
,,
179,0.010346101629254076,0.014725288
,,
180,0.1220254375993062,0.014622453
,,
181,0.05533387334711676,0.014817156
,,
182,-0.006387859349557478,0.015053752
,,
183,-0.03591860586811453,0.014922845
,,
184,0.009146057925298184,0.014320677
,,
185,0.004265855565032534,0.0138921235
,,
186,-0.032722250864614534,0.013571496
,,
187,-0.009365296564316481,0.013630627
,,
188,0.026513640523197123,0.013863456
,,
189,-0.008068907848293033,0.013980565
,,
190,0.0366230273144705,0.014103638
,,
191,0.03130439569441966,0.013648671
,,
192,0.007460658028326184,0.012918606
,,
193,-0.0369025835447556,0.012076277
,,
194,-0.14952025543081424,0.012533133
,,
195,-0.03167505159412653,0.012529286
,,
196,-0.06940598075646275,0.012729259
,,
197,0.010425811391162658,0.0125234425
,,
198,-0.02954565633366335,0.01248196
,,
199,-0.0298469557546419,0.012001619
,,
200,0.048324354965201016,0.012085
,,
201,-0.060215697075004,0.0121003315
,,
202,-0.04075596054504691,0.01250341
,,
203,-0.016160200777038055,0.012854552
,,
204,0.04067277356933696,0.012434529
,,
205,-0.06012255243479899,0.012821165
,,
206,0.02479656340564075,0.012978372
,,
207,0.08863652514186501,0.012783785
,,
208,-0.0011755722502281097,0.012412922
,,
209,-0.027435076687525078,0.013082026
,,
210,-0.022240742351529653,0.012463743
,,
211,-0.0639497332208046,0.0119159315
,,
212,0.0992588874437108,0.011504205
,,
213,-0.049809326203250896,0.011533032
,,
214,0.015467118901925071,0.011533143
,,
215,0.015757935808703265,0.011066494
,,
216,0.13879728717064024,0.011071108
,,
217,-0.07076780195137142,0.011399285
,,
218,0.031045967715961013,0.010827815
,,
219,-0.06926181992403664,0.010404508
,,
220,-0.02188611541475037,0.010643965
,,
221,-0.07177613099951179,0.010983663
,,
222,0.02562816633857835,0.011280661
,,
223,-0.12159655612988701,0.011255766
,,
224,-0.006522265732167312,0.011315351
,,
225,-0.04075930387881675,0.010898156
,,
226,-0.061283209795115076,0.010742856
,,
227,0.08152336832930711,0.010361671
,,
228,-0.04963600852022586,0.010702359
,,
229,0.09988252144907263,0.01037641
,,
230,-0.09627781386967582,0.010638231
,,
231,-0.0934081457031967,0.011000741
,,
232,-0.09730892935555992,0.010648107
,,
233,-0.04372713934362904,0.010665002
,,
234,0.024627816663951647,0.010773917
,,
235,0.03264079072240894,0.011147271
,,
236,-0.008747104564045372,0.010947985
,,
237,-0.0061459785958557014,0.011461743
,,
238,-0.025356021458218848,0.011465353
,,
239,-0.03621666477849354,0.011548136
,,
240,0.1453063236466605,0.011317678
,,
241,0.013141899928308304,0.01101277
,,
242,0.050065501807789854,0.010909235
,,
243,0.06178425191319317,0.010884374
,,
244,0.01140042781437687,0.010763186
,,
245,0.1601979944558255,0.01102829
,,
246,-0.06750885609315185,0.01089759
,,
247,-0.10271763376174178,0.010658663
,,
248,-0.027359749879148944,0.010504929
,,
249,0.08534234640178384,0.011187745
,,
250,-0.012000221957132667,0.011144376
,,
251,-0.041374158379549546,0.011077395
,,
252,-0.03630859385763387,0.011236122
,,
253,-0.07174375198167708,0.0109797595
,,
254,-0.024729980321709248,0.010989378
,,
255,-0.06463612263074725,0.010269151
,,
256,0.024516229906699324,0.010586536
,,
257,0.10497013037680758,0.01066226
,,
258,-0.03259312995715302,0.010843486
,,
259,-0.09323113115438063,0.010546822
,,
260,-0.14032555098374572,0.010866616
,,
261,-0.06570917778357513,0.01089716
,,
262,-0.024193817389197868,0.01102573
,,
263,-0.03954077824871785,0.01122058
,,
264,0.015454791929528047,0.011261811
,,
265,0.10623826088375668,0.011647056
,,
266,0.025875332747677508,0.011396077
,,
267,0.02040781293247722,0.010895356
,,
268,0.08207530138215216,0.010594012
,,
269,0.04033163910192383,0.009982122
,,
270,-0.0027821932021388565,0.009611089
,,
271,0.00854802488682592,0.009687115
,,
272,0.0021899737551824214,0.009739076
,,
273,-0.16481364552300828,0.009571998
,,
274,0.037669752168637334,0.009289256
,,
275,-0.062304521924853105,0.009065564
,,
276,0.06885092666126716,0.008992936
,,
277,0.05813305568517049,0.009405516
,,
278,0.0019083162266465004,0.009802055
,,
279,0.0005248048259492363,0.010002249
,,
280,0.013439182043971862,0.010391736
,,
281,-0.09339715850648714,0.010695013
,,
282,0.06809029747630507,0.010549389
,,
283,0.07413784607171876,0.010508211
,,
284,0.10985248509488153,0.010766902
,,
285,0.05319035893575946,0.010791292
,,
286,0.12483849169321815,0.011008025
,,
287,0.02231329676570106,0.010703808
,,
288,-0.09393671377316017,0.0106153665
,,
289,0.18299664123788645,0.010478398
,,
290,0.031235583166447783,0.009825417
,,
291,0.004464523613433078,0.00932461
,,
292,0.055711608506722674,0.009172568
,,
293,-0.018822026623737498,0.009338206
,,
294,0.03043719089926153,0.009650408
,,
295,-0.04905585642614666,0.009822436
,,
296,-0.14648617277625925,0.009617481
,,
297,-0.15869376598775453,0.009609596
,,
298,0.06448938440406765,0.009172958
,,
299,-0.01864041655752602,0.009404348
,,
300,-0.014843403587261418,0.00974897
,,
301,-0.032270882085879214,0.009659214
,,
302,-0.15204299706435026,0.009650087
,,
303,0.042528775099401075,0.009558508
,,
304,0.0628715889023813,0.008911663
,,
305,-0.010123067948399157,0.008500017
,,
306,0.0359663670975208,0.008463617
,,
307,0.12498251496030266,0.008380451
,,
308,0.0590374973697022,0.008560829
,,
309,-0.011106231309101787,0.008684639
,,
310,-0.07220960256310699,0.008560272
,,
311,0.051587470148865146,0.00865485
,,
312,-0.14629685879564858,0.008592058
,,
313,-0.07542463982809876,0.008361543
,,
314,0.08681026660317344,0.0085406955
,,
315,-0.08083985574219929,0.00899319
,,
316,-0.004678879158906954,0.009028759
,,
317,0.027458515500193095,0.00926211
,,
318,-0.028562621943194807,0.009524745
,,
319,-0.09814416536000592,0.0092332205
,,
320,0.05106764769060687,0.009254497
,,
321,0.12377424566307826,0.008958961
,,
322,0.02355830406286602,0.008968334
,,
323,-0.008650265827820601,0.008997877
,,
324,-0.03290956732441712,0.009054659
,,
325,-0.03502426087988773,0.008929395
,,
326,0.07983040721252783,0.008791028
,,
327,0.00739619245844636,0.008621386
,,
328,-0.03113412294337803,0.008276341
,,
329,0.08658297210415979,0.00802771
,,
330,-0.03990618047142003,0.007813783
,,
331,-0.020000452665566507,0.0082202675
,,
332,0.08227492682788612,0.008203571
,,
333,0.060551411772972186,0.008702431
,,
334,0.027044567439328523,0.008423993
,,
335,-0.057293063598330335,0.008752415
,,
336,0.01020052140722405,0.008889762
,,
337,-0.029455084112767056,0.008702272
,,
338,0.07037434474309744,0.009433094
,,
339,-0.07791218390142995,0.009802917
,,
340,0.10350941270235017,0.009853077
,,
341,0.13785249487750798,0.0097324485
,,
342,0.12063975321466132,0.009619629
,,
343,0.06999974447819401,0.009217979
,,
344,-0.09779063879380917,0.009695167
,,
345,-0.1742015666400185,0.009033231
,,
346,0.02553897072193649,0.008923811
,,
347,0.04008153445569794,0.009237295
,,
348,-0.016528496298304676,0.008707397
,,
349,-0.12281439916034742,0.008889573
,,
350,-0.06463651073037252,0.009206372
,,
351,-0.1205760158062407,0.008988985
,,
352,-0.08177551216057026,0.009025356
,,
353,-0.0533092378612928,0.008861664
,,
354,0.17806087319413944,0.008521282
,,
355,-0.07089451678147499,0.008602491
,,
356,-0.1298295222993551,0.008645901
,,
357,0.007739526805792872,0.008593101
,,
358,-0.05247397937897361,0.008487901
,,
359,0.01100919928211616,0.008191287
,,
360,0.06932044497472173,0.008271532
,,
361,0.042567933755754045,0.008348331
,,
362,0.06474586656302853,0.008694865
,,
363,-0.006974253437910104,0.008881613
,,
364,0.020041008142565205,0.008868958
,,
365,-0.013317734919622036,0.009162227
,,
366,-0.013986120223192622,0.00931981
,,
367,-0.053839784209465474,0.009015773
,,
368,0.009011735398121105,0.008895373
,,
369,-0.06644600305730733,0.009197822
,,
370,0.0625251084711047,0.008726108
,,
371,-0.018576984964998107,0.008916206
,,
372,0.08062917715342328,0.008774358
,,
373,0.02126066654343341,0.008648316
,,
374,-0.05666387561573949,0.008675615
,,
375,0.1554823759004757,0.008376681
,,
376,0.061328235250273276,0.008051926
,,
377,-0.021661794757762358,0.008303893
,,
378,-0.0008771553287130335,0.008236652
,,
379,-0.045892789443704604,0.0076520974
,,
380,-0.055787129020932205,0.007512162
,,
381,0.029992713566686487,0.0075943572
,,
382,-0.04610142373737068,0.007268989
,,
383,-0.00999696595969772,0.0072541414
,,
384,0.01980629093919867,0.007113274
,,
385,-0.010428256562264593,0.0074879713
,,
386,0.13330447430699094,0.0075280406
,,
387,-0.02868646517440828,0.0077055274
,,
388,-0.0036416376031119246,0.0076229894
,,
389,-0.07972758281466595,0.0076871687
,,
390,-0.12463244272792708,0.007881274
,,
391,0.013061381124250905,0.007767598
,,
392,-0.02222465886932018,0.007888826
,,
393,0.1597655400631429,0.007940272
,,
394,0.012187978255387599,0.008078203
,,
395,0.041944347320028066,0.0076349094
,,
396,0.06348181512150938,0.0074360506
,,
397,0.09648064478515259,0.0070463954
,,
398,0.02727612524722786,0.0072657345
,,
399,-0.09952358278060663,0.007447394
,,
400,0.12031595779950474,0.0073229196
,,
401,0.06278728299504507,0.006974215
,,
402,-0.04791677449001801,0.0067043165
,,
403,0.06318132252945553,0.0066258474
,,
404,0.0111951279340969,0.006491606
,,
405,-0.08530243015911998,0.006644386
,,
406,-0.034047218077938216,0.006644313
,,
407,0.062292127626059235,0.007075014
,,
408,0.09208290425909052,0.0067524374
,,
409,-0.10897552587581444,0.0067051286
,,
410,-0.14531273588811364,0.006571252
,,
411,0.057234324586540986,0.006660252
,,
412,0.09052176438280676,0.00707165
,,
413,0.05432186591464415,0.007256379
,,
414,-0.02210404392074428,0.007263222
,,
415,-0.10707020963786017,0.0070702685
,,
416,0.04277369573802764,0.0073101074
,,
417,-0.02231389896141693,0.0070546805
,,
418,0.007837229965795944,0.0071849586
,,
419,0.06816880864164117,0.0069580055
,,
420,0.08740930654629812,0.007267782
,,
421,-0.07496735246249514,0.0074610235
,,
422,-0.05134353921235495,0.0071352487
,,
423,0.03387878344549808,0.0071086613
,,
424,0.09387086388234228,0.0070788027
,,
425,0.0730910754680821,0.0069850706
,,
426,-0.08367880715197457,0.006988878
,,
427,-0.001851917536489429,0.0069258674
,,
428,0.052707724081997476,0.006869568
,,
429,-0.010555145483026551,0.0071738972
,,
430,-0.00814468357085229,0.007338633
,,
431,0.038867094589926016,0.007385929
,,
432,0.04905233998004832,0.0075799907
,,
433,0.0027135418184495927,0.0074687875
,,
434,0.08161762919378493,0.007415314
,,
435,0.04063681985927382,0.007560329
,,
436,0.013317019186722026,0.0076255873
,,
437,0.07953208909800058,0.007551273
,,
438,-0.024054859025852714,0.0076690973
,,
439,0.036988499071522754,0.0074901045
,,
440,-0.0175359435815584,0.0074266596
,,
441,0.2099906988576387,0.0071635484
,,
442,0.05878230672772023,0.0071878745
,,
443,-0.10475605580639055,0.0071336953
,,
444,0.07829708947126655,0.0071941717
,,
445,-0.07945175518011274,0.0071380264
,,
446,0.012590481935974885,0.007155928
,,
447,0.05683770913799835,0.0071311267
,,
448,0.1238182164338251,0.0071576396
,,
449,-0.01714327872172553,0.0070625073
,,
450,0.042126081597180294,0.0068681017
,,
451,-0.029871023660504065,0.0071220687
,,
452,-0.11274071794042978,0.0069928826
,,
453,0.042238346751341964,0.0070566796
,,
454,-0.014618952323794725,0.0071178176
,,
455,-0.012329220195906827,0.0072293133
,,
456,-0.013504246956830529,0.0069733923
,,
457,-0.01889017041582624,0.007098145
,,
458,0.12538741442945653,0.0073137046
,,
459,-0.0421108460974973,0.0074471524
,,
460,0.05408303958700357,0.007314945
,,
461,-0.22389660251190321,0.0073141293
,,
462,0.04840745663788779,0.0073226253
,,
463,0.04848876348963526,0.0075716553
,,
464,0.09947202090945238,0.0075203343
,,
465,0.1452513678683839,0.007616365
,,
466,0.014892403147617958,0.007872241
,,
467,0.06832467297037784,0.007797871
,,
468,0.04710280383308244,0.007348449
,,
469,-0.013927789194846572,0.007487183
,,
470,-0.05652133756436192,0.007666313
,,
471,-0.03381179679165443,0.007621041
,,
472,-0.03656352626911953,0.007781482
,,
473,0.04735693954629644,0.0074633197
,,
474,0.08017465538743276,0.007517954
,,
475,-0.04231725337330106,0.007420115
,,
476,0.010298668958874525,0.007126314
,,
477,-0.05836767499227963,0.007138537
,,
478,0.0924910599152952,0.007529103
,,
479,0.04478606061477024,0.007232096
,,
480,-0.06663392681108188,0.0071658813
,,
481,-0.014916070246681965,0.006865284
,,
482,-0.04083940540247635,0.006643592
,,
483,-0.14662020133778694,0.006437654
,,
484,-0.08884121093716203,0.0064374385
,,
485,0.01402854333848266,0.0061637172
,,
486,0.058109238770753455,0.006397553
,,
487,0.08803814680558682,0.006467645
,,
488,0.03837799573980915,0.0065242136
,,
489,-0.03028638776813956,0.006476526
,,
490,-0.09095682756311825,0.00637464
,,
491,0.12202754202754172,0.006558396
,,
492,-0.025493565283066143,0.006630133
,,
493,-0.03116274019372467,0.006634014
,,
494,-0.2246427081005089,0.0067515434
,,
495,-0.013339495250657933,0.0070284335
,,
496,0.11602208282125387,0.0068016658
,,
497,-0.10806231045086777,0.0066306917
,,
498,0.00923711079210545,0.006383223
,,
499,-0.06651454053770002,0.0064143986
,,
500,-0.0364852675925938,0.0063092476
,,
501,-0.08382435559398266,0.006410853
,,
502,0.041425829922140486,0.0063125803
,,
503,0.09643423876858463,0.006380326
,,
504,0.07243370208856452,0.0060056667
,,
505,0.02317026808101299,0.006038694
,,
506,-0.026269047942106712,0.0060741603
,,
507,0.026576635680417664,0.0062994985
,,
508,0.00960417740939623,0.006276124
,,
509,0.0371368640179019,0.0061255046
,,
510,0.07824816807426746,0.0061656605
,,
511,0.052026749647303194,0.0059149642
,,
512,0.029330838991545285,0.0061497926
,,
513,0.014909225987156521,0.006169011
,,
514,0.11794309584866888,0.0062508285
,,
515,-0.11962335186936793,0.006057213
,,
516,0.01343719998539114,0.0061819674
,,
517,0.1582445395205174,0.006344872
,,
518,-0.015780697482923732,0.0063840365
,,
519,0.06060236255333497,0.0064421
,,
520,-0.1930388863354292,0.0063485084
,,
521,0.1533207901973182,0.006528827
,,
522,-0.04124573917953448,0.006375099
,,
523,0.02285772110411845,0.00626872
,,
524,0.050861951330881464,0.0062585557
,,
525,0.1319987015002982,0.006252048
,,
526,0.07875908943012286,0.0060802856
,,
527,0.01770303520843458,0.00571565
,,
528,-0.15565667177744982,0.0057090363
,,
529,-0.026923738454610522,0.005775889
,,
530,-0.03609686236877792,0.005885468
,,
531,-0.11160632675440871,0.00562531
,,
532,0.027905608780592513,0.005705278
,,
533,0.02018799880372936,0.005722405
,,
534,-0.0005809795441915344,0.0058096964
,,
535,-0.02845020806260351,0.0058348286
,,
536,0.15681317039901052,0.005756849
,,
537,0.05171019914795138,0.005865877
,,
538,0.051942271943924236,0.005779306
,,
539,0.0454230190514426,0.0057658544
,,
540,0.1065350208399661,0.0057187616
,,
541,-0.05485069997398473,0.005913873
,,
542,-0.03375890585612036,0.00569485
,,
543,-0.06350007531689078,0.006070492
,,
544,0.0968413583918549,0.0059679695
,,
545,-0.09144512940953411,0.005937689
,,
546,0.05980006825238416,0.0058847824
,,
547,0.08620821996487787,0.0060364204
,,
548,0.024356727748597415,0.0060583553
,,
549,-0.08614271701351017,0.006164747
,,
550,-0.04473443363308492,0.0062775738
,,
551,0.018437343690495475,0.006435971
,,
552,-0.01982421712274544,0.0064379363
,,
553,0.0006653106962454317,0.006262321
,,
554,0.04643287284470139,0.0065218285
,,
555,0.06973335068147202,0.0066356524
,,
556,-0.07691789191274301,0.00690855
,,
557,0.04080802739736469,0.0065123164
,,
558,-0.06804243233409887,0.006517934
,,
559,0.09289713435083422,0.006416404
,,
560,-0.11410947975976238,0.006382212
,,
561,-0.021272329327930724,0.006172291
,,
562,-0.18801594235212232,0.006486813
,,
563,-0.013134991451850164,0.0063959197
,,
564,-0.1467793139758765,0.0062121847
,,
565,0.17665908216142018,0.006033571
,,
566,0.024712910189891885,0.006053632
,,
567,-0.0053686199010262135,0.006283164
,,
568,0.008037324696203028,0.0062189503
,,
569,-0.016108848794768725,0.006192473
,,
570,0.04643451391771215,0.0061711622
,,
571,-0.08400453886466357,0.00621113
,,
572,-0.13696036073976126,0.0062055713
,,
573,0.0025769061106088384,0.006361153
,,
574,0.05317053134336358,0.006329463
,,
575,0.03688708203202092,0.006423714
,,
576,-0.06045143521784356,0.0062316386
,,
577,-0.037763438947084796,0.0061640413
,,
578,-0.0006454569901213278,0.0065376996
,,
579,0.03318905299150328,0.006798501
,,
580,-0.08387028356358645,0.006835184
,,
581,0.09250413275610252,0.0067300596
,,
582,0.08283209984178158,0.0064291903
,,
583,0.0008869902009903952,0.0064151757
,,
584,-0.021561991272079698,0.006358838
,,
585,-0.039852938514200256,0.0062949844
,,
586,-0.006234596672137903,0.0065687774
,,
587,-0.014535579316156413,0.006732789
,,
588,0.010480188095925482,0.006350413
,,
589,0.07749613709021924,0.0062813824
,,
590,-0.12093946017111488,0.006291695
,,
591,0.023469143893999227,0.0062973006
,,
592,-0.015063997753945416,0.006482204
,,
593,-0.03379495131619074,0.0062797316
,,
594,-0.11952038321764427,0.0060943626
,,
595,0.06960039940064713,0.006060673
,,
596,-0.08812699186502548,0.0058491575
,,
597,0.055505441850784855,0.0056013167
,,
598,-0.02274065181438572,0.0056335153
,,
599,-0.014460929046795926,0.0055206358
,,
600,0.11374051897449591,0.0053234184
,,
601,0.1314527856761012,0.0053103687
,,
602,0.013311680922967922,0.0052162
,,
603,-0.05519723506255879,0.005208586
,,
604,-0.06648503252896285,0.0054678055
,,
605,0.0053787039344831075,0.005652829
,,
606,0.005381921606513172,0.005549931
,,
607,0.07561719258484269,0.0057286425
,,
608,-0.033460306822817934,0.0058101555
,,
609,0.042659492561327755,0.0058230096
,,
610,0.006011854617697411,0.0058073634
,,
611,0.0062527528718843775,0.0057664067
,,
612,0.21883341348585497,0.005824791
,,
613,-0.11005951076826592,0.005838863
,,
614,-0.0033452121015280223,0.005838423
,,
615,0.05433805796371618,0.005856662
,,
616,-0.10703419951066083,0.0060580852
,,
617,-0.029519178123001893,0.005655325
,,
618,-0.0532546302105872,0.0054848753
,,
619,-0.06489453466116989,0.0054236734
,,
620,-0.035251515061319544,0.005423072
,,
621,0.0667678386769824,0.005385162
,,
622,-0.1581860419208495,0.0052685244
,,
623,-0.006323591652064604,0.0053974665
,,
624,-0.10023951187542966,0.0052526495
,,
625,0.03127291492470566,0.004981737
,,
626,0.0669298084918447,0.004875469
,,
627,0.09413944234583731,0.0052874335
,,
628,0.03869056549047898,0.005451837
,,
629,-0.03296695885164596,0.005573095
,,
630,-0.024029321856949313,0.00598256
,,
631,0.009581000458424027,0.005923933
,,
632,-0.04567250256521142,0.0059836316
,,
633,-0.019793830380115122,0.0060538505
,,
634,-0.06473864149104813,0.006047846
,,
635,-0.04005884998765266,0.006080807
,,
636,0.04085690189211568,0.00599097
,,
637,-0.04546608203049793,0.0058805295
,,
638,-0.028384133258889808,0.005881214
,,
639,-0.05893491917200572,0.0058441786
,,
640,0.06323819899164691,0.005528598
,,
641,0.1031669167652805,0.005639632
,,
642,-0.012617006521842316,0.0056080096
,,
643,0.021387948330553602,0.005362663
,,
644,0.10538734966021086,0.005540789
,,
645,0.011386918319341202,0.005658085
,,
646,0.017707596884291125,0.0057937005
,,
647,0.08283934288276404,0.005652317
,,
648,-0.020392599695122762,0.005586999
,,
649,-0.03267445241423944,0.00555695
,,
650,0.0651159863797674,0.0055426257
,,
651,-0.08002777567134539,0.005631237
,,
652,-0.09949643214823078,0.005731188
,,
653,-0.11476157819015051,0.0056848605
,,
654,-0.016764144565506414,0.0056562508
,,
655,0.06258708784344083,0.005583243
,,
656,0.07269161229405108,0.0058037057
,,
657,0.10772624405377314,0.0057565453
,,
658,0.020707542105475478,0.00593283
,,
659,-0.07161271747591103,0.005832375
,,
660,-0.04812490880380656,0.005958461
,,
661,-0.09407079270027045,0.00596415
,,
662,0.026535994653415346,0.0057445727
,,
663,-0.0914837449022242,0.0060045067
,,
664,-0.0857142277111683,0.0060107643
,,
665,0.09725913285388446,0.0060831867
,,
666,-0.06795845891405923,0.005690192
,,
667,-0.005567197544145589,0.005793244
,,
668,0.01370760973911897,0.0055814865
,,
669,0.04695937345808549,0.0055364585
,,
670,-0.08968619421781548,0.0053845188
,,
671,0.14039163072612204,0.0054389285
,,
672,0.007495121689482916,0.005470776
,,
673,0.049622375580551006,0.00518021
,,
674,-0.11175280357315429,0.004929944
,,
675,0.04654483281125271,0.004721289
