time-step,y_out,perf/mse
59,0.07604627056414161,0.011613684
,,
60,-0.013164993983114544,0.011724345
,,
61,-0.004006666863071428,0.011878715
,,
62,0.11311535335423537,0.012243206
,,
63,0.01541434923587194,0.012304836
,,
64,-0.04045308701914635,0.012427358
,,
65,-0.02474693375676154,0.012178169
,,
66,-0.0596678038742282,0.012319158
,,
67,-0.07774880606525679,0.012303159
,,
68,-0.032908859922647984,0.012027314
,,
69,0.09641918447681547,0.011956895
,,
70,-0.016352321629472033,0.011164153
,,
71,0.10218576485944238,0.011343891
,,
72,0.0972731008896792,0.011425108
,,
73,0.02216664318869236,0.01146083
,,
74,0.08657307867162305,0.011823762
,,
75,-0.1527292080130203,0.011945274
,,
76,-0.11703377015595967,0.011839587
,,
77,-0.06382696585202731,0.011633513
,,
78,-0.016674926786895975,0.011656511
,,
79,-0.09816245582270759,0.01172599
,,
80,-0.0011276875893992885,0.011577224
,,
81,0.015268657096293235,0.011471375
,,
82,0.07236849374533072,0.011363814
,,
83,-0.01640075845766445,0.011001265
,,
84,-0.05324835673935971,0.010873512
,,
85,0.04601506287233917,0.01137321
,,
86,-0.04282556234156144,0.01110844
,,
87,-0.002385315729719605,0.011072291
,,
88,-0.08039871630429356,0.010852053
,,
89,-0.05959292543102741,0.011062831
,,
90,-0.04815793501783048,0.011090169
,,
91,-0.04189707347963448,0.011159094
,,
92,0.08885475749880424,0.01138119
,,
93,-0.05624007162417745,0.01147932
,,
94,-0.007081302409119292,0.011230049
,,
95,-0.04409703078301305,0.01104031
,,
96,-0.03945556234615568,0.010987503
,,
97,-0.06466672742435323,0.011121065
,,
98,-0.031424977201498255,0.010915167
,,
99,0.041937602914459964,0.010247631
,,
100,0.1313058916010718,0.010305108
,,
101,-0.034731974863031895,0.010660535
,,
102,-0.00650648803132468,0.010309954
,,
103,-0.14513962661361357,0.010640209
,,
104,0.101713691676658,0.010558878
,,
105,-0.021275521394036698,0.010505226
,,
106,0.09616425221321001,0.010820939
,,
107,0.017497444188726168,0.010339354
,,
108,0.006602469291396948,0.010475488
,,
109,0.10849296143282894,0.010944723
,,
110,-0.05692825603422505,0.010873228
,,
111,0.06580968053091468,0.010329481
,,
112,0.1155052213238561,0.0100920275
,,
113,-0.07692882789949881,0.009621786
,,
114,0.04355195201516281,0.009209978
,,
115,0.04345250051185343,0.008970896
,,
116,0.1343164441013214,0.00884672
,,
117,0.13033926168708315,0.009148502
,,
118,-0.013239575803428112,0.008988777
,,
119,0.053969275229603375,0.008639535
,,
120,-0.06344467535745987,0.008648804
,,
121,-0.07026662497989711,0.008502534
,,
122,0.037241907363723306,0.008378643
,,
123,-0.00714870128620243,0.008391513
,,
124,0.12344384928004404,0.008633414
,,
125,0.03709077394475954,0.008756106
,,
126,-0.09512904373486515,0.008520562
,,
127,-0.09809745185685072,0.008229163
,,
128,-0.044879081011465004,0.00833922
,,
129,0.08583501645483513,0.008834759
,,
130,-0.0008438688314316573,0.008692222
,,
131,0.03128616323240456,0.008742148
,,
132,0.015243366512231123,0.00919948
,,
133,0.0019369815443640755,0.0093329735
,,
134,-0.027499601390103563,0.0096267015
,,
135,-0.033734009078776286,0.00945548
,,
136,0.016000549464640412,0.009729335
,,
137,0.13107951648245053,0.0101147685
,,
138,-0.06484483893207076,0.009680775
,,
139,-0.034306760103342285,0.0092971735
,,
140,0.13566410253496758,0.009679349
,,
141,-0.01362100137685385,0.009776584
,,
142,0.0017563048139527526,0.009558963
,,
143,0.1572548131643895,0.0096537825
,,
144,-0.09993218293633269,0.009238768
,,
145,0.028198259131300252,0.009039121
,,
146,-0.04824123148029606,0.009134624
,,
147,-0.0459281410113804,0.008712808
,,
148,-0.006258839106934755,0.008852864
,,
149,0.007737202864202389,0.008944349
,,
150,-0.02085230463916523,0.008603865
,,
151,0.0947946898562443,0.008121284
,,
152,-0.04306791495665782,0.007980691
,,
153,-0.011708638368739054,0.0076287724
,,
154,-0.08616393174498144,0.0076569216
,,
155,-0.06881575827441366,0.00757899
,,
156,0.002182863115035308,0.0070884502
,,
157,0.0938910873802894,0.007514848
,,
158,0.05653642891944714,0.0074733854
,,
159,-0.04532900412605026,0.007117582
,,
160,0.0345359030692383,0.007110757
,,
161,-0.05082803778840048,0.0071210256
,,
162,0.06651116836685708,0.0069531323
,,
163,-0.05179138404790748,0.0072190105
,,
164,-0.0020746694176525596,0.006955318
,,
165,-0.0023792844327958224,0.0070700618
,,
166,0.06043864137738784,0.007488442
,,
167,-0.11368077506737594,0.007107269
,,
168,-0.018536583866720968,0.007080859
,,
169,0.07706046516443106,0.007167834
,,
170,-0.06884963910392888,0.0069548436
,,
171,0.0015192097141244077,0.0070898533
,,
172,0.0702494647215546,0.007524592
,,
173,0.07137228573537954,0.0071449913
,,
174,0.029152709120579122,0.0071817026
,,
175,0.009334121759462091,0.007101299
,,
176,0.07880233139840831,0.0068930946
,,
177,-0.005543618524953081,0.0066107744
,,
178,-0.058139067978221014,0.0064534033
,,
179,-0.056271398069677944,0.006479381
,,
180,0.13342745470801387,0.0063861934
,,
181,-0.1753807243392312,0.0064704185
,,
182,-0.13175786883782514,0.006569355
,,
183,-0.050073867853173755,0.0067012487
,,
184,-0.0038606587266919457,0.0068758912
,,
185,0.007946037153713201,0.0069683283
,,
186,-0.06899076232517883,0.006742413
,,
187,-0.02441063492209996,0.0070079966
,,
188,-0.06265000488151633,0.0074630426
,,
189,0.1374888235355637,0.0071394816
,,
190,0.01591946484240997,0.0075824684
,,
191,-0.023455533016556,0.007266394
,,
192,0.01974138803775834,0.006797208
,,
193,0.1190231739020845,0.00663698
,,
194,-0.11898708332718137,0.0064894995
,,
195,0.07902971885156276,0.0065049604
,,
196,0.08535964445748524,0.0065847985
,,
197,-0.022039021101297778,0.006266739
,,
198,-0.0101059109801057,0.005874417
,,
199,0.14837007458278084,0.0060962318
,,
200,0.003750730528241226,0.0056852703
,,
201,-0.046087945191433,0.0056905826
,,
202,-0.028387547097089485,0.0056968005
,,
203,-0.03685237277118696,0.0059170853
,,
204,0.052427622128766685,0.005800717
,,
205,0.001613958768120198,0.0054552252
,,
206,0.1939282321354766,0.005533154
,,
207,0.03684553918622602,0.005827756
,,
208,0.004178888222501988,0.0059373435
,,
209,-0.04462784684872543,0.006007456
,,
210,0.057404245637918544,0.005976817
,,
211,0.055430638786178335,0.0061158566
,,
212,-0.06998665893097103,0.005955133
,,
213,0.01744544930856405,0.005852655
,,
214,0.038802383350864736,0.0058372607
,,
215,-0.026575970512310768,0.0061067664
,,
216,-0.045195374133730724,0.0058830264
,,
217,0.1543659712699574,0.0059009306
,,
218,-0.036662057888323586,0.0057516405
,,
219,-0.08682943931875807,0.005689205
,,
220,-0.12417478927738079,0.005685425
,,
221,0.0852927992774017,0.0055836244
,,
222,0.00030902602986650554,0.005851838
,,
223,0.141450326708687,0.005647618
,,
224,-0.11447785219679359,0.0056630773
,,
225,-0.07232946356129936,0.005676373
,,
226,-0.029660575884031447,0.00574146
,,
227,-0.03599313974787594,0.0056439033
,,
228,-0.04777557926935096,0.0056503955
,,
229,0.028969195436233566,0.005390475
,,
230,0.08266936150587625,0.0054510543
,,
231,0.06214958379071807,0.005657955
,,
232,-0.032933308494724145,0.0054920064
,,
233,-0.08222260582907578,0.0057251537
,,
234,0.0710134547192225,0.0057805083
,,
235,-0.01814199608211621,0.005538959
,,
236,0.1320606262280042,0.005525657
,,
237,0.01404912569318326,0.0056345984
,,
238,0.02691407251796457,0.0057900175
,,
239,0.063314234530351,0.0058385995
,,
240,0.08776707709805097,0.005932725
,,
241,-0.050225117124320866,0.0059852153
,,
242,0.03138972449763466,0.0059008
,,
243,0.012478329315429006,0.0058916872
,,
244,0.02674571826932234,0.006113454
,,
245,0.03796084313140814,0.006300458
,,
246,0.04098702307191541,0.006252008
,,
247,0.0694461709480246,0.006121675
,,
248,-0.03842489113044664,0.006164758
,,
249,0.025962302701363182,0.0063201278
,,
250,0.030764826601996066,0.0061799046
,,
251,0.024163931287804453,0.0056938594
,,
252,0.09366523661406309,0.005799958
,,
253,0.030418169197282074,0.0057879714
,,
254,0.01626713942812838,0.0054863626
,,
255,0.03533117799154409,0.005453122
,,
256,-0.00536069460664651,0.0055143707
,,
257,-0.1409187748583854,0.0053968215
,,
258,0.07099733370464349,0.0053051896
,,
259,0.01163741433055479,0.0053464267
,,
260,0.011323069477846379,0.0053339684
,,
261,0.0050005951375050525,0.005537163
,,
262,0.026502688109333185,0.0056337644
,,
263,-0.02741037610815141,0.0055603823
,,
264,-0.06193057081625937,0.0055800793
,,
265,-0.0377922912251234,0.005743446
,,
266,-0.04360642327487474,0.0057869824
,,
267,0.1959946538543869,0.0058582886
,,
268,0.029492111484914044,0.0057696034
,,
269,0.008513105930847056,0.0058006
,,
270,0.029863636325487938,0.0058288774
,,
271,0.06978457576346021,0.005862211
,,
272,-0.01723699722961835,0.0055047823
,,
273,0.04107102291373557,0.0054702526
,,
274,0.12069139274329342,0.0055995346
,,
275,0.026681056469747146,0.0051725837
,,
276,-0.004064066847535096,0.005104615
,,
277,0.07502137181365534,0.004917266
,,
278,0.07362886520598619,0.0051001003
,,
279,-0.05867455050758078,0.0049710376
,,
280,0.0121731591557219,0.0051388624
,,
281,0.06932361001997975,0.0050842958
,,
282,0.07407818705030683,0.005420475
,,
283,-0.0011505942121584553,0.0053245174
,,
284,-0.029496131463499834,0.0053305677
,,
285,-0.08936352931239858,0.005521316
,,
286,0.004856416388538606,0.0053106486
,,
287,0.013046559567831385,0.00569501
,,
288,-0.09793177690174575,0.0054959194
,,
289,-0.026836105565406547,0.005306167
,,
290,0.025459671109863247,0.005315619
,,
291,-0.08440722626295881,0.005450518
,,
292,0.20820863506236198,0.0051769167
,,
293,-0.0381891588754841,0.005234494
,,
294,-0.039000955238872224,0.005097677
,,
295,0.03444434917827731,0.005130583
,,
296,-0.003675696441072407,0.005126798
,,
297,0.05872069641557655,0.0048689307
,,
298,-0.011548891642257957,0.00480453
,,
299,-0.16773655993356207,0.004892632
,,
300,0.051069485626356895,0.0045462097
,,
301,0.015766784023670953,0.004359688
,,
302,0.0016149244439079419,0.004396187
,,
303,-0.009544038505232989,0.0045867893
,,
304,0.020372988511604555,0.0044956906
,,
305,-0.0782918207248832,0.004379426
,,
306,-0.05982039770286257,0.004473804
,,
307,-0.1356535003881038,0.0043944838
,,
308,-0.045677967255513235,0.0045137657
,,
309,0.04178132775058857,0.0045762104
,,
310,-0.05535719978706713,0.0047158636
,,
311,-0.08497931010503278,0.00456644
,,
312,0.038338811611275996,0.004636108
,,
313,0.023072583488241538,0.0043530185
,,
314,0.09801073008168067,0.0045791133
,,
315,0.16167475585826757,0.0047738934
,,
316,-0.03375217192020112,0.0047483435
,,
317,0.07243179605395461,0.004779514
,,
318,0.034485023791670184,0.004636596
,,
319,0.021051192444224084,0.0046113627
,,
320,-0.030190032854166615,0.004428326
,,
321,0.0792682382016755,0.0046538087
,,
322,0.029133294762779285,0.0046236417
,,
323,0.03449832927080928,0.004737603
,,
324,-0.09012222945263007,0.0044686804
,,
325,0.09685045975297749,0.0040447116
,,
326,-0.06293710910370763,0.004052042
,,
327,0.09922810844734092,0.0041114376
,,
328,0.006257172722931116,0.0040254313
,,
329,0.05385333676167986,0.0039073573
,,
330,0.0982090923730015,0.003980251
,,
331,-0.03553341120473216,0.0037475578
,,
332,-0.08360327203513881,0.003618455
,,
333,0.029083870502344223,0.0035154175
,,
334,-0.04062060859697339,0.0035970851
,,
335,-0.03137230896764083,0.0036502003
,,
336,-0.0647197725825207,0.0035669014
,,
337,-0.02216504509346919,0.003383059
,,
338,-0.09382734097158812,0.0034307358
,,
339,-0.06401614312705131,0.0033943546
,,
340,-0.08051628741316258,0.0034319449
,,
341,0.018907709530579832,0.0036122575
,,
342,-0.024581696181266422,0.0037124418
,,
343,-0.029853343736342686,0.0036883645
,,
344,-0.006467952361506189,0.0037975118
,,
345,-0.13494751187253412,0.0038647472
,,
346,-0.10811289541853024,0.0039787465
,,
347,0.09696811832872952,0.004058059
,,
348,0.015747193987549035,0.0040088957
,,
349,-0.007242020181435625,0.004138083
,,
350,-0.03450107548670528,0.0040200637
,,
351,0.00032069716348774244,0.0038482684
,,
352,-0.013378779300987525,0.00375184
,,
353,0.13861853165016935,0.003710435
,,
354,0.1236820233342949,0.0035248343
,,
355,0.04070563202134081,0.0036025282
,,
356,0.08569154776461431,0.0035022337
,,
357,0.044379891961457,0.0034867008
,,
358,0.010683872215206815,0.0034245285
,,
359,-0.01600057154357841,0.0032818771
,,
360,0.06917950146089083,0.003363476
,,
361,0.015326264853534173,0.0032919352
,,
362,-0.12057375934807785,0.0032907515
,,
363,-0.02051363858973314,0.0033411705
,,
364,0.06392619378801961,0.0032866194
,,
365,-0.03914571017344032,0.0032076626
,,
366,0.09695648376986664,0.0032435365
,,
367,-0.014518933214217433,0.0031282164
,,
368,0.03480299399033192,0.0032171588
,,
369,0.07233900659092565,0.0031775683
,,
370,0.012101367348525238,0.0030347174
,,
371,0.0426431983973995,0.0030330648
,,
372,-0.039724990465071885,0.0030724104
,,
373,0.022831874911791335,0.0030502945
,,
374,0.06079114594057488,0.002985191
,,
375,-0.08586987111934041,0.0028567456
,,
376,-0.10139944876157413,0.0027451396
,,
377,0.11413195617003136,0.0026854528
,,
378,-0.023083628365252525,0.0027308264
,,
379,-0.003175300261856674,0.002766747
,,
380,-0.1647175631796643,0.0027897893
,,
381,0.07936796158593284,0.0028267715
,,
382,0.12582534040483348,0.0027630434
,,
383,-0.11386841140467052,0.0027344238
,,
384,-0.009612246429044274,0.002815619
,,
385,0.06298921185296039,0.0029575939
,,
386,0.07066869578023137,0.003051009
,,
387,0.0475746447623058,0.0031477264
,,
388,0.03242336202191138,0.0030540498
,,
389,0.2207463686598191,0.0031411506
,,
390,-0.030194651325015746,0.0031523048
,,
391,-0.0629408915130418,0.003295749
,,
392,-0.002340952595877119,0.0032405376
,,
393,-0.02052157117329516,0.0031862468
,,
394,-0.04203755071025778,0.0031066793
,,
395,-0.026054043755330686,0.0029888048
,,
396,0.006821578015435649,0.0028266455
,,
397,-0.012415626350020033,0.0027447361
,,
398,0.03413543644705222,0.0027547204
,,
399,-0.1360831851679225,0.0026042599
,,
400,0.014954633127410657,0.0027166272
,,
401,-0.07884287486039801,0.002676873
,,
402,0.09934646222470238,0.002675979
,,
403,-0.055456680645485965,0.0026569306
,,
404,0.041311143973562975,0.0027379273
,,
405,0.04760966618782741,0.0027675773
,,
406,0.06801849709458868,0.0028112398
,,
407,-0.04315167447168293,0.0028223158
,,
408,-0.08894229814539725,0.0028645063
,,
409,0.035929568357210076,0.0030290063
,,
410,-0.004409115327584402,0.002875284
,,
411,-0.0697949098503542,0.00272735
,,
412,0.0260843146600447,0.002780829
,,
413,0.0533386823789985,0.0029790043
,,
414,0.0783852468325905,0.002979803
,,
415,0.06371546246394733,0.0030229974
,,
416,-0.11941731009765622,0.0031487495
,,
417,0.13992760830835915,0.0032071434
,,
418,0.08271124232157305,0.0032605317
,,
419,-0.04312209462191264,0.0031939088
,,
420,-0.043386184127883295,0.0032815754
,,
421,0.015103502492601775,0.003370655
,,
422,-0.05983767384841793,0.0034016422
,,
423,-0.08819690465095245,0.0031806983
,,
424,-0.04588913397903867,0.0031204994
,,
425,0.03961816188611282,0.003251347
,,
426,0.026563990327987126,0.0033099924
,,
427,0.03662257739811095,0.0033190246
,,
428,-0.023166938769021705,0.0032771747
,,
429,0.1445810637567151,0.0032331583
,,
430,-0.00724113429030894,0.0032746133
,,
431,0.10217520116218635,0.0033960561
,,
432,-0.005591291111679882,0.0034853958
,,
433,0.01848283077955302,0.0036518336
,,
434,0.06933328084702509,0.0038200952
,,
435,-0.018026814574088418,0.003672272
,,
436,-0.008630675563622795,0.0037124723
,,
437,-0.06087847563717651,0.0038609966
,,
438,-0.0829450508007788,0.0038170596
,,
439,0.019464305942943717,0.0036541256
,,
440,0.11434852197030848,0.003855871
,,
441,0.02077765390023876,0.00367743
,,
442,-0.027196334940753505,0.003791449
,,
443,-0.0590329751893823,0.0038086295
,,
444,0.12295564882028055,0.0036459353
,,
445,-0.09030757646768392,0.0038562906
,,
446,-0.0238269613434939,0.0036505803
,,
447,-0.021250272526580433,0.0033768122
,,
448,-0.0012281601531022191,0.0033907418
,,
449,-0.06611472996051349,0.003505027
,,
450,-0.13814799786562487,0.003177321
,,
451,0.13356678200189445,0.0031363026
,,
452,-0.07164374216036094,0.0027600173
,,
453,0.09893934145071359,0.002515526
,,
454,-0.03956359648130505,0.0025456373
,,
455,-0.04032474567974059,0.00228338
,,
456,0.016395619500385178,0.0023438004
,,
457,-0.005879168005713871,0.0025289222
,,
458,-0.08194756453153296,0.002416496
,,
459,0.04144909847367881,0.0025297415
,,
460,-0.02144237916074663,0.0025940458
,,
461,-0.06460238466197027,0.0026486102
,,
462,0.024975302883466464,0.002723851
,,
463,-0.09752642006662424,0.0028438596
,,
464,-0.06413849965352945,0.002761069
,,
465,-0.055252865998397,0.0028378738
,,
466,0.0138980921386255,0.0027785497
,,
467,-0.06620675153689401,0.002699546
,,
468,-0.14391424487953414,0.0027790226
,,
469,-0.03680960283590997,0.002822285
,,
470,-0.038613071206610235,0.002787628
,,
471,-0.12179763637993116,0.0028056267
,,
472,-0.0010367244409445649,0.0030464206
,,
473,-0.10872727885902476,0.0030079607
,,
474,0.033400563657868615,0.0031134698
,,
475,-0.0036006947250485123,0.0030813986
,,
476,0.04691907363184095,0.003052196
,,
477,-0.06249729432503878,0.0030555069
,,
478,-0.02129018651288422,0.0029650487
,,
479,-0.17877179290564904,0.002779623
,,
480,0.09704506582541245,0.0027619165
,,
481,0.06317782307359249,0.0027293614
,,
482,-0.11083612974528545,0.0025570656
,,
483,0.024848625113840672,0.002629723
,,
484,-0.04457209730815388,0.0024707608
,,
485,-0.05606067275997297,0.0023626718
,,
486,-0.05097315920161236,0.0023490011
,,
487,-0.04612102090998937,0.0022600389
,,
488,-0.08895153707482242,0.002234936
,,
489,0.10013389498678948,0.0023461932
,,
490,-0.15981216886412777,0.002299776
,,
491,0.18153298804907175,0.0023411014
,,
492,0.005035425278052341,0.0023036448
,,
493,0.027171866391872274,0.0021829254
,,
494,-0.15129966492823047,0.0021960933
,,
495,0.022492241417785053,0.0023803338
,,
496,-0.06962882594240075,0.002331805
,,
497,0.16146871073296962,0.00233934
,,
498,0.002854018906678177,0.0024229854
,,
499,0.09655797947343803,0.0022554558
,,
500,-0.0051190874857072605,0.0022238677
,,
501,-0.018887302372069696,0.0021433183
,,
502,-0.08974507065197249,0.002113535
,,
503,0.010545926901199432,0.002100234
,,
504,-0.05814574353050329,0.0021240811
,,
505,-0.09928382088594029,0.0019771294
,,
506,-0.060095203961019854,0.0020351703
,,
507,-0.002444754126381803,0.0020447446
,,
508,-0.08194362781616188,0.0019718576
,,
509,-0.044907989463513015,0.0020063096
,,
510,-0.0283727148634258,0.0020783716
,,
511,0.004011288694152869,0.0020546622
,,
512,-0.01649911224195846,0.0020450833
,,
513,-0.033913902761903966,0.0021281638
,,
514,0.029278414163189298,0.002143634
,,
515,0.022437389169526506,0.0022015078
,,
516,0.05983445704080541,0.0021475754
,,
517,-0.006617552387221309,0.0022269427
,,
518,0.0484501497769169,0.0023432763
,,
519,0.07409270526813475,0.002401222
,,
520,0.048850676040265543,0.0024662379
,,
521,-0.019512024055452576,0.0024707017
,,
522,-0.020146065433854336,0.0025454203
,,
523,0.028739396447209888,0.0024890187
,,
524,0.01092859975785071,0.002505992
,,
525,0.007325067345101528,0.0026073395
,,
526,-0.04240835559429161,0.0025565855
,,
527,0.045262562831297905,0.0024391564
,,
528,-0.08897907864871436,0.0024392153
,,
529,-0.04296421667963598,0.0024006793
,,
530,-0.0022031248952509436,0.002292173
,,
531,-0.08931606472522689,0.0024059769
,,
532,-0.02182967356709367,0.0024055324
,,
533,-0.02587822313015836,0.0024946951
,,
534,0.0454902765167703,0.0024668395
,,
535,-0.07827211628541422,0.0023326012
,,
536,-0.06632828871916652,0.002443885
,,
537,-0.014860591312732718,0.0025234304
,,
538,-0.048363385397367016,0.0024664085
,,
539,-0.03758176235131027,0.002584805
,,
540,0.11750769286499825,0.0025890027
,,
541,-0.04941518975614942,0.0025133213
,,
542,-0.08786141657182633,0.0026952599
,,
543,0.06812490523266422,0.0027123834
,,
544,0.06296896741343404,0.002689264
,,
545,-0.02891004168981766,0.0027741035
,,
546,0.09807771104031719,0.0027414158
,,
547,0.03806601673301077,0.0027187539
,,
548,0.059653153184069566,0.002805574
,,
549,0.014469640052930076,0.00282604
,,
550,-0.005450516574638083,0.0028716237
,,
551,0.006469632397010754,0.0028156699
,,
552,0.044496535267249934,0.0026442178
,,
553,0.017862610793543336,0.0025296258
,,
554,0.17952279401913596,0.0026639043
,,
555,-0.022552888596708842,0.0026615947
,,
556,-0.004977331210353153,0.0026516842
,,
557,0.009864024262512611,0.0026206903
,,
558,-0.0015332633851603585,0.0024968733
,,
559,0.1111266345108298,0.002526144
,,
560,-0.01970737294305506,0.0024777227
,,
561,-0.010106639448784888,0.0024897256
,,
562,-0.1288606684859498,0.0023758558
,,
563,-0.03947079421325773,0.0024036537
,,
564,-0.09034825387601084,0.0022878686
,,
565,0.05620160669998747,0.0020820925
,,
566,-0.05340758247346523,0.0020221476
,,
567,-0.07490844595323622,0.001976047
,,
568,-0.011919850630743356,0.0019488174
,,
569,-0.02312462919608859,0.0018191446
,,
570,-0.09027224110685339,0.0017933354
,,
571,-0.01751745270029145,0.0017584019
,,
572,0.03408729462972691,0.0017262285
,,
573,0.004508840432798443,0.0016989928
,,
574,-0.05005614793048062,0.0016640241
,,
575,-0.15634451564995216,0.0017585425
,,
576,-0.0729385875260992,0.0019102652
,,
577,0.005123119519568743,0.0018732961
,,
578,-0.034619600512079594,0.0018699842
,,
579,-0.05598214304011361,0.0017665562
,,
580,0.051653277240002175,0.0017897019
,,
581,0.10406925506222513,0.0017840561
,,
582,0.08919684906623647,0.0017592997
,,
583,0.04277341982798514,0.0017076783
,,
584,0.116687598878294,0.0016387952
,,
585,-0.02903147680719833,0.0015810037
,,
586,-0.036606028370256685,0.0014622647
,,
587,-0.057050656963248916,0.0014957235
,,
588,-0.08131759478740908,0.0014543158
,,
589,0.006917282962930579,0.0014812534
,,
590,0.07531752887382386,0.001367893
,,
591,-0.11879855657912111,0.0013970856
,,
592,0.053532892947887066,0.0015061393
,,
593,-0.012382908036949983,0.0015357451
,,
594,-0.0395867652903527,0.0016547425
,,
595,0.03370366686821041,0.0016331424
,,
596,-0.055640047087398864,0.0016304584
,,
597,0.13742250986225202,0.0016652457
,,
598,-0.1457648271755942,0.0017786825
,,
599,0.02282343096470669,0.0017203672
,,
600,0.05442618088236744,0.001786032
,,
601,-0.15785777870256962,0.0017361853
,,
602,-0.06606106779297435,0.0016937058
,,
603,0.03915292138579837,0.0016890537
,,
604,0.07297965616487105,0.0016218744
,,
605,-0.00419617732555741,0.001601972
,,
606,0.08657039304043271,0.0015790925
,,
607,0.037074418459720954,0.001564561
,,
608,0.006719259075085382,0.0015015571
,,
609,-0.027632779482317283,0.001535351
,,
610,0.061214490549019784,0.0015155817
,,
611,0.058504244811544835,0.0015155214
,,
612,-0.08076299110357278,0.0015362937
,,
613,0.04375714164956413,0.0015615993
,,
614,-0.0007114888951894743,0.0015777744
,,
615,-0.055759634231385524,0.0016566053
,,
616,0.13895578669071187,0.0016467813
,,
617,0.08986693914881691,0.0016113274
,,
618,0.01969964895161094,0.0015947443
,,
619,0.0006110913684823603,0.0015654413
,,
620,0.06764511649421637,0.0015996281
,,
621,0.14997370945143593,0.001612214
,,
622,0.042314313647811075,0.0015322065
,,
623,-0.012527505333398317,0.0015821314
,,
624,0.1425661075377119,0.0015103245
,,
625,0.06341581964755437,0.0014455387
,,
626,-0.029218725009692456,0.0015303436
,,
627,-0.03237876298921145,0.0015454928
,,
628,-0.04498179506182076,0.0015097434
,,
629,-0.06993600458730084,0.0016027406
,,
630,0.15581487407599476,0.0016061461
,,
631,0.027543700094582565,0.0016446331
,,
632,0.01329016982523248,0.0016633548
,,
633,-0.061810615193154415,0.0015085164
,,
634,0.046621674877057345,0.0016138197
,,
635,0.10216885973487738,0.0016143487
,,
636,-0.09400555604443789,0.0016096967
,,
637,0.05411230994560377,0.0015991589
,,
638,0.14591082545262601,0.0015933309
,,
639,0.06432898026719841,0.0015239471
,,
640,0.05643098168369378,0.0015452319
,,
641,-0.019484795472761537,0.0015790348
,,
642,-0.01221482738753564,0.0015637142
,,
643,-0.0363827358032411,0.001596322
,,
644,0.059141266659438,0.0016201679
,,
645,-0.12748583306940325,0.0016536374
,,
646,-0.004701946609046707,0.0015769384
,,
647,-0.02089182809903665,0.001606236
,,
648,-0.0019256729157434947,0.0016799301
,,
649,0.01304284523268217,0.0016352783
,,
650,0.0015706834488472717,0.0015815415
,,
651,-0.0634193694592234,0.0015611749
,,
652,-0.027976425673774296,0.0015601789
,,
653,0.024854502360128133,0.0015590788
,,
654,0.1112418436425208,0.0014543917
,,
655,-0.0857842151402978,0.0015145291
,,
656,-0.018654646187450788,0.001510774
,,
657,-0.020856119749505485,0.0015026423
,,
658,-0.08253827194070341,0.0014829512
,,
659,0.050945206242156496,0.0015394397
,,
660,-0.016474341564721384,0.0016067823
,,
661,-0.027807553961341526,0.0015210335
,,
662,-0.04826197290973554,0.0015509999
,,
